case_id,mode,gap_mm,freq_hz,target_bn_t,d_lam_mm,lam_type,perp_enable,current_a,bn_mean_t,bx_h_mean_t,by_h_mean_t,l_h,z_ohm,p_tot_w,p_core_w,p_side_w,p_thin31_w
C0719,LT2_ON,4.000000,30000,1.000000,0.023000,2,1,5.259824e+02,1.002779e+00,3.827253e-02,9.877167e-01,7.452721e-06,1.404805e+00,1.196197e+02,2.907731e+01,1.454016e+01,0.000000e+00
C0720,LT2_ON,4.000000,30000,1.300000,0.023000,2,1,6.837771e+02,1.303613e+00,4.975429e-02,1.284032e+00,7.452721e-06,1.404805e+00,2.021573e+02,4.914065e+01,2.457288e+01,0.000000e+00
C0721,LT2_ON,2.000000,100000,0.100000,0.023000,2,1,3.053491e+01,1.001349e-01,5.277979e-03,9.870584e-02,1.283776e-05,8.066205e+00,5.094464e+00,3.186367e+00,1.593213e+00,0.000000e+00
C0722,LT2_ON,2.000000,100000,0.200000,0.023000,2,1,6.106983e+01,2.002698e-01,1.055596e-02,1.974117e-01,1.283776e-05,8.066205e+00,2.037785e+01,1.274547e+01,6.372852e+00,0.000000e+00
C0723,LT2_ON,2.000000,100000,0.400000,0.023000,2,1,1.221397e+02,4.005395e-01,2.111192e-02,3.948234e-01,1.283776e-05,8.066205e+00,8.151142e+01,5.098187e+01,2.549141e+01,0.000000e+00
C0724,LT2_ON,2.000000,100000,0.800000,0.023000,2,1,2.442793e+02,8.010791e-01,4.222383e-02,7.896467e-01,1.283776e-05,8.066205e+00,3.260457e+02,2.039275e+02,1.019656e+02,0.000000e+00
C0725,LT2_ON,2.000000,100000,1.000000,0.023000,2,1,3.053491e+02,1.001349e+00,5.277979e-02,9.870584e-01,1.283776e-05,8.066205e+00,5.094464e+02,3.186367e+02,1.593213e+02,0.000000e+00
C0726,LT2_ON,2.000000,100000,1.300000,0.023000,2,1,3.969539e+02,1.301753e+00,6.861373e-02,1.283176e+00,1.283776e-05,8.066205e+00,8.609643e+02,5.384960e+02,2.692530e+02,0.000000e+00
C0727,LT2_ON,2.500000,100000,0.100000,0.023000,2,1,3.657856e+01,1.001693e-01,5.233612e-03,9.831881e-02,1.071666e-05,6.733476e+00,6.022358e+00,3.172702e+00,1.586201e+00,0.000000e+00
C0728,LT2_ON,2.500000,100000,0.200000,0.023000,2,1,7.315713e+01,2.003386e-01,1.046722e-02,1.966376e-01,1.071666e-05,6.733476e+00,2.408943e+01,1.269081e+01,6.344804e+00,0.000000e+00
C0729,LT2_ON,2.500000,100000,0.400000,0.023000,2,1,1.463143e+02,4.006772e-01,2.093445e-02,3.932752e-01,1.071666e-05,6.733476e+00,9.635773e+01,5.076323e+01,2.537922e+01,0.000000e+00
C0730,LT2_ON,2.500000,100000,0.800000,0.023000,2,1,2.926285e+02,8.013543e-01,4.186890e-02,7.865505e-01,1.071666e-05,6.733476e+00,3.854309e+02,2.030529e+02,1.015169e+02,0.000000e+00
C0731,LT2_ON,2.500000,100000,1.000000,0.023000,2,1,3.657856e+02,1.001693e+00,5.233612e-02,9.831881e-01,1.071666e-05,6.733476e+00,6.022358e+02,3.172702e+02,1.586201e+02,0.000000e+00
C0732,LT2_ON,2.500000,100000,1.300000,0.023000,2,1,4.755213e+02,1.302201e+00,6.803696e-02,1.278145e+00,1.071666e-05,6.733476e+00,1.017779e+03,5.361867e+02,2.680680e+02,0.000000e+00
C0733,LT2_ON,3.000000,100000,0.100000,0.023000,2,1,4.222851e+01,1.002018e-01,4.988663e-03,9.815345e-02,9.282828e-06,5.832573e+00,7.027388e+00,3.162074e+00,1.580703e+00,0.000000e+00
C0734,LT2_ON,3.000000,100000,0.200000,0.023000,2,1,8.445702e+01,2.004035e-01,9.977326e-03,1.963069e-01,9.282828e-06,5.832573e+00,2.810955e+01,1.264829e+01,6.322812e+00,0.000000e+00
C0735,LT2_ON,3.000000,100000,0.400000,0.023000,2,1,1.689140e+02,4.008070e-01,1.995465e-02,3.926138e-01,9.282828e-06,5.832573e+00,1.124382e+02,5.059318e+01,2.529125e+01,0.000000e+00
C0736,LT2_ON,3.000000,100000,0.800000,0.023000,2,1,3.378281e+02,8.016140e-01,3.990930e-02,7.852276e-01,9.282828e-06,5.832573e+00,4.497528e+02,2.023727e+02,1.011650e+02,0.000000e+00
C0737,LT2_ON,3.000000,100000,1.000000,0.023000,2,1,4.222851e+02,1.002018e+00,4.988663e-02,9.815345e-01,9.282828e-06,5.832573e+00,7.027388e+02,3.162074e+02,1.580703e+02,0.000000e+00
C0738,LT2_ON,3.000000,100000,1.300000,0.023000,2,1,5.489706e+02,1.302623e+00,6.485262e-02,1.275995e+00,9.282828e-06,5.832573e+00,1.187629e+03,5.343905e+02,2.671388e+02,0.000000e+00
C0739,LT2_ON,4.000000,100000,0.100000,0.023000,2,1,5.260231e+01,1.002780e-01,4.981305e-03,9.839212e-02,7.452144e-06,4.682320e+00,9.196084e+00,3.145181e+00,1.572726e+00,0.000000e+00
C0740,LT2_ON,4.000000,100000,0.200000,0.023000,2,1,1.052046e+02,2.005559e-01,9.962610e-03,1.967842e-01,7.452144e-06,4.682320e+00,3.678434e+01,1.258072e+01,6.290905e+00,0.000000e+00
C0741,LT2_ON,4.000000,100000,0.400000,0.023000,2,1,2.104093e+02,4.011118e-01,1.992522e-02,3.935685e-01,7.452144e-06,4.682320e+00,1.471373e+02,5.032289e+01,2.516362e+01,0.000000e+00
C0742,LT2_ON,4.000000,100000,0.800000,0.023000,2,1,4.208185e+02,8.022236e-01,3.985044e-02,7.871369e-01,7.452144e-06,4.682320e+00,5.885494e+02,2.012916e+02,1.006545e+02,0.000000e+00
C0743,LT2_ON,4.000000,100000,1.000000,0.023000,2,1,5.260231e+02,1.002780e+00,4.981305e-02,9.839212e-01,7.452144e-06,4.682320e+00,9.196084e+02,3.145181e+02,1.572726e+02,0.000000e+00
C0744,LT2_ON,4.000000,100000,1.300000,0.023000,2,1,6.838301e+02,1.303613e+00,6.475696e-02,1.279098e+00,7.452144e-06,4.682320e+00,1.554138e+03,5.315355e+02,2.657907e+02,0.000000e+00
C0745,LT2_ON,2.000000,200000,0.100000,0.023000,2,1,3.054596e+01,1.001350e-01,6.280295e-03,9.810825e-02,1.283312e-05,1.612658e+01,1.895584e+01,1.169831e+01,5.849283e+00,0.000000e+00
C0746,LT2_ON,2.000000,200000,0.200000,0.023000,2,1,6.109192e+01,2.002700e-01,1.256059e-02,1.962165e-01,1.283312e-05,1.612658e+01,7.582338e+01,4.679325e+01,2.339713e+01,0.000000e+00
C0747,LT2_ON,2.000000,200000,0.400000,0.023000,2,1,1.221838e+02,4.005401e-01,2.512118e-02,3.924330e-01,1.283312e-05,1.612658e+01,3.032935e+02,1.871730e+02,9.358853e+01,0.000000e+00
C0748,LT2_ON,2.000000,200000,0.800000,0.023000,2,1,2.443677e+02,8.010801e-01,5.024236e-02,7.848660e-01,1.283312e-05,1.612658e+01,1.213174e+03,7.486920e+02,3.743541e+02,0.000000e+00
C0749,LT2_ON,2.000000,200000,1.000000,0.023000,2,1,3.054596e+02,1.001350e+00,6.280295e-02,9.810825e-01,1.283312e-05,1.612658e+01,1.895584e+03,1.169831e+03,5.849283e+02,0.000000e+00
C0750,LT2_ON,2.000000,200000,1.300000,0.023000,2,1,3.970975e+02,1.301755e+00,8.164384e-02,1.275407e+00,1.283312e-05,1.612658e+01,3.203538e+03,1.977015e+03,9.885288e+02,0.000000e+00
C0751,LT2_ON,2.500000,200000,0.100000,0.023000,2,1,3.658966e+01,1.001694e-01,6.228821e-03,9.757735e-02,1.071341e-05,1.346287e+01,2.248259e+01,1.164998e+01,5.824339e+00,0.000000e+00
C0752,LT2_ON,2.500000,200000,0.200000,0.023000,2,1,7.317932e+01,2.003389e-01,1.245764e-02,1.951547e-01,1.071341e-05,1.346287e+01,8.993036e+01,4.659991e+01,2.329736e+01,0.000000e+00
C0753,LT2_ON,2.500000,200000,0.400000,0.023000,2,1,1.463586e+02,4.006777e-01,2.491528e-02,3.903094e-01,1.071341e-05,1.346287e+01,3.597214e+02,1.863996e+02,9.318942e+01,0.000000e+00
C0754,LT2_ON,2.500000,200000,0.800000,0.023000,2,1,2.927173e+02,8.013554e-01,4.983057e-02,7.806188e-01,1.071341e-05,1.346287e+01,1.438886e+03,7.455986e+02,3.727577e+02,0.000000e+00
C0755,LT2_ON,2.500000,200000,1.000000,0.023000,2,1,3.658966e+02,1.001694e+00,6.228821e-02,9.757735e-01,1.071341e-05,1.346287e+01,2.248259e+03,1.164998e+03,5.824339e+02,0.000000e+00
C0756,LT2_ON,2.500000,200000,1.300000,0.023000,2,1,4.756656e+02,1.302203e+00,8.097467e-02,1.268506e+00,1.071341e-05,1.346287e+01,3.799558e+03,1.968846e+03,9.843133e+02,0.000000e+00
C0757,LT2_ON,3.000000,200000,0.100000,0.023000,2,1,4.223966e+01,1.002019e-01,5.999492e-03,9.733602e-02,9.280378e-06,1.166207e+01,2.629982e+01,1.161294e+01,5.805084e+00,0.000000e+00
C0758,LT2_ON,3.000000,200000,0.200000,0.023000,2,1,8.447932e+01,2.004038e-01,1.199898e-02,1.946720e-01,9.280378e-06,1.166207e+01,1.051993e+02,4.645175e+01,2.322034e+01,0.000000e+00
C0759,LT2_ON,3.000000,200000,0.400000,0.023000,2,1,1.689586e+02,4.008075e-01,2.399797e-02,3.893441e-01,9.280378e-06,1.166207e+01,4.207971e+02,1.858070e+02,9.288134e+01,0.000000e+00
C0760,LT2_ON,3.000000,200000,0.800000,0.023000,2,1,3.379173e+02,8.016151e-01,4.799594e-02,7.786882e-01,9.280378e-06,1.166207e+01,1.683188e+03,7.432279e+02,3.715254e+02,0.000000e+00
C0761,LT2_ON,3.000000,200000,1.000000,0.023000,2,1,4.223966e+02,1.002019e+00,5.999492e-02,9.733602e-01,9.280378e-06,1.166207e+01,2.629982e+03,1.161294e+03,5.805084e+02,0.000000e+00
C0762,LT2_ON,3.000000,200000,1.300000,0.023000,2,1,5.491156e+02,1.302624e+00,7.799340e-02,1.265368e+00,9.280378e-06,1.166207e+01,4.444669e+03,1.962586e+03,9.810592e+02,0.000000e+00
C0763,LT2_ON,4.000000,200000,0.100000,0.023000,2,1,5.261355e+01,1.002781e-01,6.029536e-03,9.758822e-02,7.450552e-06,9.362640e+00,3.452664e+01,1.155436e+01,5.777521e+00,0.000000e+00
C0764,LT2_ON,4.000000,200000,0.200000,0.023000,2,1,1.052271e+02,2.005562e-01,1.205907e-02,1.951764e-01,7.450552e-06,9.362640e+00,1.381066e+02,4.621743e+01,2.311008e+01,0.000000e+00
C0765,LT2_ON,4.000000,200000,0.400000,0.023000,2,1,2.104542e+02,4.011123e-01,2.411814e-02,3.903529e-01,7.450552e-06,9.362640e+00,5.524263e+02,1.848697e+02,9.244033e+01,0.000000e+00
C0766,LT2_ON,4.000000,200000,0.800000,0.023000,2,1,4.209084e+02,8.022246e-01,4.823629e-02,7.807057e-01,7.450552e-06,9.362640e+00,2.209705e+03,7.394788e+02,3.697613e+02,0.000000e+00
C0767,LT2_ON,4.000000,200000,1.000000,0.023000,2,1,5.261355e+02,1.002781e+00,6.029536e-02,9.758822e-01,7.450552e-06,9.362640e+00,3.452664e+03,1.155436e+03,5.777521e+02,0.000000e+00
C0768,LT2_ON,4.000000,200000,1.300000,0.023000,2,1,6.839762e+02,1.303615e+00,7.838396e-02,1.268647e+00,7.450552e-06,9.362640e+00,5.835003e+03,1.952686e+03,9.764010e+02,0.000000e+00
C0769,LT2_ON,2.000000,10000,0.100000,0.050000,2,1,3.053153e+01,1.001348e-01,4.448135e-03,9.894644e-02,1.283919e-05,8.067105e-01,2.935961e-01,1.541461e-01,7.707430e-02,0.000000e+00
C0770,LT2_ON,2.000000,10000,0.200000,0.050000,2,1,6.106305e+01,2.002697e-01,8.896270e-03,1.978929e-01,1.283919e-05,8.067105e-01,1.174384e+00,6.165844e-01,3.082972e-01,0.000000e+00
C0771,LT2_ON,2.000000,10000,0.400000,0.050000,2,1,1.221261e+02,4.005393e-01,1.779254e-02,3.957857e-01,1.283919e-05,8.067105e-01,4.697538e+00,2.466337e+00,1.233189e+00,0.000000e+00
C0772,LT2_ON,2.000000,10000,0.800000,0.050000,2,1,2.442522e+02,8.010787e-01,3.558508e-02,7.915715e-01,1.283919e-05,8.067105e-01,1.879015e+01,9.865350e+00,4.932755e+00,0.000000e+00
C0773,LT2_ON,2.000000,10000,1.000000,0.050000,2,1,3.053153e+02,1.001348e+00,4.448135e-02,9.894644e-01,1.283919e-05,8.067105e-01,2.935961e+01,1.541461e+01,7.707430e+00,0.000000e+00
C0774,LT2_ON,2.000000,10000,1.300000,0.050000,2,1,3.969098e+02,1.301753e+00,5.782576e-02,1.286304e+00,1.283919e-05,8.067105e-01,4.961774e+01,2.605069e+01,1.302556e+01,0.000000e+00
C0775,LT2_ON,2.500000,10000,0.100000,0.050000,2,1,3.657516e+01,1.001692e-01,4.405589e-03,9.862522e-02,1.071766e-05,6.734107e-01,3.603392e-01,1.534712e-01,7.672907e-02,0.000000e+00
C0776,LT2_ON,2.500000,10000,0.200000,0.050000,2,1,7.315032e+01,2.003385e-01,8.811178e-03,1.972504e-01,1.071766e-05,6.734107e-01,1.441357e+00,6.138849e-01,3.069163e-01,0.000000e+00
C0777,LT2_ON,2.500000,10000,0.400000,0.050000,2,1,1.463006e+02,4.006770e-01,1.762236e-02,3.945009e-01,1.071766e-05,6.734107e-01,5.765427e+00,2.455540e+00,1.227665e+00,0.000000e+00
C0778,LT2_ON,2.500000,10000,0.800000,0.050000,2,1,2.926013e+02,8.013540e-01,3.524471e-02,7.890017e-01,1.071766e-05,6.734107e-01,2.306171e+01,9.822159e+00,4.910661e+00,0.000000e+00
C0779,LT2_ON,2.500000,10000,1.000000,0.050000,2,1,3.657516e+02,1.001692e+00,4.405589e-02,9.862522e-01,1.071766e-05,6.734107e-01,3.603392e+01,1.534712e+01,7.672907e+00,0.000000e+00
C0780,LT2_ON,2.500000,10000,1.300000,0.050000,2,1,4.754771e+02,1.302200e+00,5.727266e-02,1.282128e+00,1.071766e-05,6.734107e-01,6.089733e+01,2.593664e+01,1.296721e+01,0.000000e+00
C0781,LT2_ON,3.000000,10000,0.100000,0.050000,2,1,4.222509e+01,1.002017e-01,4.141787e-03,9.848603e-02,9.283581e-06,5.833051e-01,4.334909e-01,1.529424e-01,7.645643e-02,0.000000e+00
C0782,LT2_ON,3.000000,10000,0.200000,0.050000,2,1,8.445017e+01,2.004034e-01,8.283573e-03,1.969721e-01,9.283581e-06,5.833051e-01,1.733964e+00,6.117696e-01,3.058257e-01,0.000000e+00
C0783,LT2_ON,3.000000,10000,0.400000,0.050000,2,1,1.689003e+02,4.008068e-01,1.656715e-02,3.939441e-01,9.283581e-06,5.833051e-01,6.935855e+00,2.447078e+00,1.223303e+00,0.000000e+00
C0784,LT2_ON,3.000000,10000,0.800000,0.050000,2,1,3.378007e+02,8.016137e-01,3.313429e-02,7.878883e-01,9.283581e-06,5.833051e-01,2.774342e+01,9.788313e+00,4.893211e+00,0.000000e+00
C0785,LT2_ON,3.000000,10000,1.000000,0.050000,2,1,4.222509e+02,1.002017e+00,4.141787e-02,9.848603e-01,9.283581e-06,5.833051e-01,4.334909e+01,1.529424e+01,7.645643e+00,0.000000e+00
C0786,LT2_ON,3.000000,10000,1.300000,0.050000,2,1,5.489261e+02,1.302622e+00,5.384323e-02,1.280318e+00,9.283581e-06,5.833051e-01,7.325997e+01,2.584726e+01,1.292114e+01,0.000000e+00
C0787,LT2_ON,4.000000,10000,0.100000,0.050000,2,1,5.259886e+01,1.002779e-01,4.077402e-03,9.871407e-02,7.452633e-06,4.682633e-01,5.945988e-01,1.520994e-01,7.605735e-02,0.000000e+00
C0788,LT2_ON,4.000000,10000,0.200000,0.050000,2,1,1.051977e+02,2.005558e-01,8.154805e-03,1.974281e-01,7.452633e-06,4.682633e-01,2.378395e+00,6.083975e-01,3.042294e-01,0.000000e+00
C0789,LT2_ON,4.000000,10000,0.400000,0.050000,2,1,2.103954e+02,4.011116e-01,1.630961e-02,3.948563e-01,7.452633e-06,4.682633e-01,9.513582e+00,2.433590e+00,1.216918e+00,0.000000e+00
C0790,LT2_ON,4.000000,10000,0.800000,0.050000,2,1,4.207909e+02,8.022233e-01,3.261922e-02,7.897126e-01,7.452633e-06,4.682633e-01,3.805433e+01,9.734359e+00,4.867670e+00,0.000000e+00
C0791,LT2_ON,4.000000,10000,1.000000,0.050000,2,1,5.259886e+02,1.002779e+00,4.077402e-02,9.871407e-01,7.452633e-06,4.682633e-01,5.945988e+01,1.520994e+01,7.605735e+00,0.000000e+00
C0792,LT2_ON,4.000000,10000,1.300000,0.050000,2,1,6.837852e+02,1.303613e+00,5.300623e-02,1.283283e+00,7.452633e-06,4.682633e-01,1.004872e+02,2.570479e+01,1.285369e+01,0.000000e+00
C0793,LT2_ON,2.000000,30000,0.100000,0.050000,2,1,3.053896e+01,1.001349e-01,5.811087e-03,9.844854e-02,1.283606e-05,2.419542e+00,1.504428e+00,1.314997e+00,6.575119e-01,0.000000e+00
C0794,LT2_ON,2.000000,30000,0.200000,0.050000,2,1,6.107792e+01,2.002699e-01,1.162217e-02,1.968971e-01,1.283606e-05,2.419542e+00,6.017711e+00,5.259989e+00,2.630047e+00,0.000000e+00
C0795,LT2_ON,2.000000,30000,0.400000,0.050000,2,1,1.221558e+02,4.005397e-01,2.324435e-02,3.937941e-01,1.283606e-05,2.419542e+00,2.407085e+01,2.103996e+01,1.052019e+01,0.000000e+00
C0796,LT2_ON,2.000000,30000,0.800000,0.050000,2,1,2.443117e+02,8.010795e-01,4.648869e-02,7.875883e-01,1.283606e-05,2.419542e+00,9.628338e+01,8.415982e+01,4.208076e+01,0.000000e+00
C0797,LT2_ON,2.000000,30000,1.000000,0.050000,2,1,3.053896e+02,1.001349e+00,5.811087e-02,9.844854e-01,1.283606e-05,2.419542e+00,1.504428e+02,1.314997e+02,6.575119e+01,0.000000e+00
C0798,LT2_ON,2.000000,30000,1.300000,0.050000,2,1,3.970065e+02,1.301754e+00,7.554413e-02,1.279831e+00,1.283606e-05,2.419542e+00,2.542483e+02,2.222345e+02,1.111195e+02,0.000000e+00
C0799,LT2_ON,2.500000,30000,0.100000,0.050000,2,1,3.658263e+01,1.001693e-01,5.763449e-03,9.799714e-02,1.071547e-05,2.019819e+00,1.641434e+00,1.309454e+00,6.546600e-01,0.000000e+00
C0800,LT2_ON,2.500000,30000,0.200000,0.050000,2,1,7.316525e+01,2.003387e-01,1.152690e-02,1.959943e-01,1.071547e-05,2.019819e+00,6.565737e+00,5.237817e+00,2.618640e+00,0.000000e+00
C0801,LT2_ON,2.500000,30000,0.400000,0.050000,2,1,1.463305e+02,4.006774e-01,2.305380e-02,3.919886e-01,1.071547e-05,2.019819e+00,2.626295e+01,2.095127e+01,1.047456e+01,0.000000e+00
C0802,LT2_ON,2.500000,30000,0.800000,0.050000,2,1,2.926610e+02,8.013548e-01,4.610759e-02,7.839771e-01,1.071547e-05,2.019819e+00,1.050518e+02,8.380508e+01,4.189824e+01,0.000000e+00
C0803,LT2_ON,2.500000,30000,1.000000,0.050000,2,1,3.658263e+02,1.001693e+00,5.763449e-02,9.799714e-01,1.071547e-05,2.019819e+00,1.641434e+02,1.309454e+02,6.546600e+01,0.000000e+00
C0804,LT2_ON,2.500000,30000,1.300000,0.050000,2,1,4.755742e+02,1.302202e+00,7.492484e-02,1.273963e+00,1.071547e-05,2.019819e+00,2.774024e+02,2.212978e+02,1.106375e+02,0.000000e+00
C0805,LT2_ON,3.000000,30000,0.100000,0.050000,2,1,4.223259e+01,1.002018e-01,5.527963e-03,9.779993e-02,9.281931e-06,1.749603e+00,1.790772e+00,1.305172e+00,6.524394e-01,0.000000e+00
C0806,LT2_ON,3.000000,30000,0.200000,0.050000,2,1,8.446518e+01,2.004036e-01,1.105593e-02,1.955999e-01,9.281931e-06,1.749603e+00,7.163087e+00,5.220688e+00,2.609758e+00,0.000000e+00
C0807,LT2_ON,3.000000,30000,0.400000,0.050000,2,1,1.689304e+02,4.008072e-01,2.211185e-02,3.911997e-01,9.281931e-06,1.749603e+00,2.865235e+01,2.088275e+01,1.043903e+01,0.000000e+00
C0808,LT2_ON,3.000000,30000,0.800000,0.050000,2,1,3.378607e+02,8.016145e-01,4.422370e-02,7.823995e-01,9.281931e-06,1.749603e+00,1.146094e+02,8.353101e+01,4.175612e+01,0.000000e+00
C0809,LT2_ON,3.000000,30000,1.000000,0.050000,2,1,4.223259e+02,1.002018e+00,5.527963e-02,9.779993e-01,9.281931e-06,1.749603e+00,1.790772e+02,1.305172e+02,6.524394e+01,0.000000e+00
C0810,LT2_ON,3.000000,30000,1.300000,0.050000,2,1,5.490237e+02,1.302623e+00,7.186351e-02,1.271399e+00,9.281931e-06,1.749603e+00,3.026404e+02,2.205741e+02,1.102623e+02,0.000000e+00
C0811,LT2_ON,4.000000,30000,0.100000,0.050000,2,1,5.260643e+01,1.002780e-01,5.544590e-03,9.804625e-02,7.451561e-06,1.404587e+00,2.116022e+00,1.298382e+00,6.492388e-01,0.000000e+00
C0812,LT2_ON,4.000000,30000,0.200000,0.050000,2,1,1.052129e+02,2.005560e-01,1.108918e-02,1.960925e-01,7.451561e-06,1.404587e+00,8.464090e+00,5.193527e+00,2.596955e+00,0.000000e+00
C0813,LT2_ON,4.000000,30000,0.400000,0.050000,2,1,2.104257e+02,4.011120e-01,2.217836e-02,3.921850e-01,7.451561e-06,1.404587e+00,3.385636e+01,2.077411e+01,1.038782e+01,0.000000e+00
C0814,LT2_ON,4.000000,30000,0.800000,0.050000,2,1,4.208514e+02,8.022240e-01,4.435672e-02,7.843700e-01,7.451561e-06,1.404587e+00,1.354254e+02,8.309644e+01,4.155128e+01,0.000000e+00
C0815,LT2_ON,4.000000,30000,1.000000,0.050000,2,1,5.260643e+02,1.002780e+00,5.544590e-02,9.804625e-01,7.451561e-06,1.404587e+00,2.116022e+02,1.298382e+02,6.492388e+01,0.000000e+00
C0816,LT2_ON,4.000000,30000,1.300000,0.050000,2,1,6.838836e+02,1.303614e+00,7.207967e-02,1.274601e+00,7.451561e-06,1.404587e+00,3.576078e+02,2.194265e+02,1.097214e+02,0.000000e+00
C0817,LT2_ON,2.000000,100000,0.100000,0.050000,2,1,3.058258e+01,1.001353e-01,6.752663e-03,9.753307e-02,1.281776e-05,8.053635e+00,1.124466e+01,1.008896e+01,5.044602e+00,0.000000e+00
C0818,LT2_ON,2.000000,100000,0.200000,0.050000,2,1,6.116516e+01,2.002706e-01,1.350533e-02,1.950661e-01,1.281776e-05,8.053635e+00,4.497864e+01,4.035585e+01,2.017841e+01,0.000000e+00
C0819,LT2_ON,2.000000,100000,0.400000,0.050000,2,1,1.223303e+02,4.005412e-01,2.701065e-02,3.901323e-01,1.281776e-05,8.053635e+00,1.799145e+02,1.614234e+02,8.071363e+01,0.000000e+00
C0820,LT2_ON,2.000000,100000,0.800000,0.050000,2,1,2.446606e+02,8.010825e-01,5.402130e-02,7.802646e-01,1.281776e-05,8.053635e+00,7.196582e+02,6.456936e+02,3.228545e+02,0.000000e+00
C0821,LT2_ON,2.000000,100000,1.000000,0.050000,2,1,3.058258e+02,1.001353e+00,6.752663e-02,9.753307e-01,1.281776e-05,8.053635e+00,1.124466e+03,1.008896e+03,5.044602e+02,0.000000e+00
C0822,LT2_ON,2.000000,100000,1.300000,0.050000,2,1,3.975735e+02,1.301759e+00,8.778461e-02,1.267930e+00,1.281776e-05,8.053635e+00,1.900347e+03,1.705035e+03,8.525378e+02,0.000000e+00
C0823,LT2_ON,2.500000,100000,0.100000,0.050000,2,1,3.662641e+01,1.001697e-01,6.696571e-03,9.687835e-02,1.070266e-05,6.724681e+00,1.217780e+01,1.004890e+01,5.023825e+00,0.000000e+00
C0824,LT2_ON,2.500000,100000,0.200000,0.050000,2,1,7.325282e+01,2.003394e-01,1.339314e-02,1.937567e-01,1.070266e-05,6.724681e+00,4.871122e+01,4.019560e+01,2.009530e+01,0.000000e+00
C0825,LT2_ON,2.500000,100000,0.400000,0.050000,2,1,1.465056e+02,4.006788e-01,2.678629e-02,3.875134e-01,1.070266e-05,6.724681e+00,1.948449e+02,1.607824e+02,8.038120e+01,0.000000e+00
C0826,LT2_ON,2.500000,100000,0.800000,0.050000,2,1,2.930113e+02,8.013577e-01,5.357257e-02,7.750268e-01,1.070266e-05,6.724681e+00,7.793795e+02,6.431296e+02,3.215248e+02,0.000000e+00
C0827,LT2_ON,2.500000,100000,1.000000,0.050000,2,1,3.662641e+02,1.001697e+00,6.696571e-02,9.687835e-01,1.070266e-05,6.724681e+00,1.217780e+03,1.004890e+03,5.023825e+02,0.000000e+00
C0828,LT2_ON,2.500000,100000,1.300000,0.050000,2,1,4.761434e+02,1.302206e+00,8.705543e-02,1.259419e+00,1.070266e-05,6.724681e+00,2.058049e+03,1.698264e+03,8.490264e+02,0.000000e+00
C0829,LT2_ON,3.000000,100000,0.100000,0.050000,2,1,4.227656e+01,1.002022e-01,6.469019e-03,9.656112e-02,9.272278e-06,5.825945e+00,1.318966e+01,1.001865e+01,5.008043e+00,0.000000e+00
C0830,LT2_ON,3.000000,100000,0.200000,0.050000,2,1,8.455312e+01,2.004043e-01,1.293804e-02,1.931222e-01,9.272278e-06,5.825945e+00,5.275865e+01,4.007461e+01,2.003217e+01,0.000000e+00
C0831,LT2_ON,3.000000,100000,0.400000,0.050000,2,1,1.691062e+02,4.008087e-01,2.587607e-02,3.862445e-01,9.272278e-06,5.825945e+00,2.110346e+02,1.602984e+02,8.012869e+01,0.000000e+00
C0832,LT2_ON,3.000000,100000,0.800000,0.050000,2,1,3.382125e+02,8.016173e-01,5.175215e-02,7.724890e-01,9.272278e-06,5.825945e+00,8.441385e+02,6.411938e+02,3.205147e+02,0.000000e+00
C0833,LT2_ON,3.000000,100000,1.000000,0.050000,2,1,4.227656e+02,1.002022e+00,6.469019e-02,9.656112e-01,9.272278e-06,5.825945e+00,1.318966e+03,1.001865e+03,5.008043e+02,0.000000e+00
C0834,LT2_ON,3.000000,100000,1.300000,0.050000,2,1,5.495953e+02,1.302628e+00,8.409724e-02,1.255295e+00,9.272278e-06,5.825945e+00,2.229053e+03,1.693152e+03,8.463592e+02,0.000000e+00
C0835,LT2_ON,4.000000,100000,0.100000,0.050000,2,1,5.265070e+01,1.002784e-01,6.501686e-03,9.681517e-02,7.445295e-06,4.678018e+00,1.537271e+01,9.971091e+00,4.985739e+00,0.000000e+00
C0836,LT2_ON,4.000000,100000,0.200000,0.050000,2,1,1.053014e+02,2.005567e-01,1.300337e-02,1.936303e-01,7.445295e-06,4.678018e+00,6.149084e+01,3.988436e+01,1.994296e+01,0.000000e+00
C0837,LT2_ON,4.000000,100000,0.400000,0.050000,2,1,2.106028e+02,4.011134e-01,2.600674e-02,3.872607e-01,7.445295e-06,4.678018e+00,2.459634e+02,1.595375e+02,7.977183e+01,0.000000e+00
C0838,LT2_ON,4.000000,100000,0.800000,0.050000,2,1,4.212056e+02,8.022268e-01,5.201348e-02,7.745213e-01,7.445295e-06,4.678018e+00,9.838534e+02,6.381498e+02,3.190873e+02,0.000000e+00
C0839,LT2_ON,4.000000,100000,1.000000,0.050000,2,1,5.265070e+02,1.002784e+00,6.501686e-02,9.681517e-01,7.445295e-06,4.678018e+00,1.537271e+03,9.971091e+02,4.985739e+02,0.000000e+00
C0840,LT2_ON,4.000000,100000,1.300000,0.050000,2,1,6.844591e+02,1.303619e+00,8.452191e-02,1.258597e+00,7.445295e-06,4.678018e+00,2.597988e+03,1.685114e+03,8.425899e+02,0.000000e+00
